,pageid,title,category,label,language,text,links
146,57637459,List of sports desegregation firsts,Sports,1,en,"This is a list of sports desegregation firsts. Within each section, the entries are in chronological order by achievement.","[207154, 330436, 995343]"
147,892306,List of doping cases in sport,Sports,1,en,"The following is an incomplete list of sportspeople who have been involved in doping offences. It contains those who have been found to have, or have admitted to having, taken illegal performance-enhancing drugs, prohibited recreational drugs or have been suspended by a sports governing body for failure to submit to mandatory drug testing.","[25217686, 2246, 10495816]"
148,65783866,Double international,Sports,1,en,"A double international or dual international is someone who has represented their country at international level in at least two different sports. Such people have always been exceptional, and with increasing specialisation have become more so.
They are to be distinguished from people who have represented at least two different countries in the same sport. For those, see Category:Change of nationality in sport.

List of cricket and rugby union players#Dual internationals
List of English cricket and football players#Double internationals
List of New Zealand double-international sportspeople
List of dual-code rugby internationals
Brian Booth (born 1933), Australian field hockey player (1956) and cricketer (1961–1966)
M. J. Gopalan (1909–2003), Indian cricketer (1934) and field hockey player (1935)
Sir Everton Weekes (1925–2020), West Indies cricketer 1948–1958, Barbados bridge player 1974–1990


== References ==","[1553629, 3995, 2214713]"
149,58984784,List of Draughts African Championship winners,Sports,1,en,"The Draughts African Championship is the championship in international draughts (international checkers), organised by the World Draughts Federation (FMJD) and African Draughts Confederation (CAJD). The winner of championship and next three or four players automatically classified into the Draughts World Championship in international draughts.First championship was in 1980. The winner was Bassirou Ba from Senegal. Since 2014 championship took place at blitz.
In 2018 took place first women's championship.","[47342723, 10427356, 250680]"
150,54567766,List of Draughts Panamerican Championship winners,Sports,1,en,"The Panamerican Draughts Championship is competition in international draughts. It held every two years. The winner of championship and next two or three players automatically classified into the Draughts World Championship in international draughts.First championship was in 1980. The winner was Bernard Robillard from Haiti.
Iser Kuperman from USA and Allan Silva from Brazil have four titles.","[-1, 51137585, 38635177]"
151,10527057,List of world eight-ball champions,Sports,1,en,This article is a list of professional world champions in eight-ball Pool and its variations.,"[-1, -1, -1]"
152,26527779,List of equestrian sports,Sports,1,en,"Equestrian sports are sports that use horses as a  main part of the sport. This usually takes the form of the rider being on the horse's back, or the horses pulling some sort of horse-drawn vehicle.","[392754, 32240234, 1553146]"
153,2636385,List of female fitness and figure competitors,Sports,1,en,This is a list of female fitness and figure competitors.,"[4357846, 5709994, 3111873]"
154,756777,List of Go terms,Sports,1,en,"Players of the game of Go often use jargon to describe situations on the board and surrounding the game. Such technical terms are likely to be encountered in books and articles about Go in English as well as other languages. Many of these terms have been borrowed from Japanese, mostly when no short equivalent English term could be found. This article gives an overview of the most important terms.","[12983478, 64801266, 49242352]"
155,26117453,List of Grand Sport sponsorships,Sports,1,en,"This is a list of Grand Sport Group sponsorships.  Grand Sport is a Thai sports equipment company established in 1961 as a retailer in sportswear and  sporting goods, is one of the leading brand name in Thailand.","[6847322, -1, 16576444]"
156,61653401,List of cowboy halls of fame,Sports,1,en,"This list of cowboy halls of fame encompasses cowboy and western halls of fame defined for this context as institutions (including nonprofit organizations, government entities, and private businesses). Museums that exist only in cyberspace (i.e., virtual museums) are also included. To use the sortable table, click on the icons at the top of each column to sort that column in alphabetical order; click again for reverse alphabetical order.  The ND Cowboy Hall of Fame in Medora, ND opened in 2005.","[45304289, 11874802, 32353760]"
157,2281615,History of Arsenal F.C.,Sports,1,en,"History of Arsenal Football Club spans from 1886 to the present. 

History of Arsenal F.C. (1886–1966)
History of Arsenal F.C. (1966–present)","[2174, 7732020, 7732042]"
158,5584171,List of sports idioms,Sports,1,en,"The following is a list of phrases from sports that have become idioms (slang or otherwise) in English. They have evolved usages and meanings independent of sports and are often used by those with little knowledge of these games.
The sport from which each phrase originates has been included immediately after the phrase. In some cases, the specific sport may not be known; these entries may be followed by the generic term sports, or a slightly more specific term, such as team sports (referring to such games as baseball, football, hockey, etc.), ball sports (baseball, tennis, volleyball, etc.), etc.
This list does not include idioms derived exclusively from football. The body of idioms derived from that sport is so extensive that two other articles are exclusively dedicated to them. See English language idioms derived from baseball and baseball metaphors for sex.
Examination of the ethnocultural relevance of these idioms in English speech in areas such as news and sexual intercourse (and how ""Rituals, traditions, customs are very closely connected with language and form part and parcel of the linguacultural “realia”"") occurs. The occurrence is of note for philologists, linguists. Phrases from sports are a ""part of a nation’s linguoculture."" where ""members of common culture not only share the same information but also the methods of coding, storing and retrieving the information.","[182998, 33686828, 914313]"
159,25804896,List of jumping activities,Sports,1,en,"The action of jumping is central to several sports and activities. Some sports are based almost exclusively on the ability to jump, such as high jump in track and field, whereas in other sports the act of jumping is one of multiple athletic abilities used in the sport, such as basketball.","[18951490, 10568, 2403]"
160,68206204,Nicole LaVoi,Sports,1,en,Dr. Nicole M. LaVoi is a senior lecturer in the School of Kinesiology at the University of Minnesota and the director of The Tucker Center for Research on Girls & Women in Sport.,[1520204]
161,65802650,List of surfing records,Sports,1,en,The following lists present the current title holders of each surfing theme.,"[50181148, 4009052, 4689264]"
162,70446345,List of Marske United F.C. seasons,Sports,1,en,Marske United F.C. was established in 1956 by members of Marske Cricket Club.  They initially played in the Cleveland League and then the South Bank League before moving up to the Teesside League in 1976.,"[11237, 698799, 488393]"
163,49248955,List of match-fixing incidents,Sports,1,en,Match fixing is when the outcome of a match in organized sports has been manipulated. The reason for fixing a match includes ensuring a certain team advances or gambling. Match fixing is seen as one of the biggest problems in organized sports and is considered as a major scandal. This article is a list of match fixing incidents and of matches that are widely suspected of having been fixed.,"[49478722, 7788871, 7788871]"
164,62373845,List of National Football League longest winning streaks,Sports,1,en,"This is a list of the longest winning streaks in National Football League (NFL) history. The list includes streaks that started at the end of one season and carried over into the following season. There are two lists, streaks that consist entirely of regular-season games and streaks made up of playoff games only. The Indianapolis Colts hold the record for the longest regular season winning streak in NFL history. They won 9 straight games to finish the 2008 season and started the 2009 season with 14 straight wins, compiling a total of 23 consecutive regular season wins. The New England Patriots hold the record for the longest postseason winning streak in NFL history, with 10 straight playoff wins between 2001 and 2005—although the team did miss the playoffs in 2002.","[8781375, 21414110, 8781431]"
165,38093715,List of professional bodybuilding competitions,Sports,1,en,This is a list of notable professional bodybuilding competitions.,"[2483301, 1044711, 1044711]"
166,7964652,List of professional sports team owners,Sports,1,en,"This is a list of individuals, groups of individuals, and companies who have owned and operated a professional sports organization. The list is organized first by sport, then by franchise or team, then by owner. If an organization has gone through a significant change (e.g. the team has moved and/or changed names), that information is noted after the years of ownership.","[3317057, 4505341, 2988167]"
167,25806331,List of professional sports,Sports,1,en,"This is a list of professional sports – that is, sports (and, more broadly, non-sport games subject to organized competition) that support one or more systems of professional sports players, sportspeople by occupation.  Such sports also have a vibrant community of amateur players, from whom the best rise to become professionals.","[17017891, 20222830, 177496]"
168,23021122,List of forms of racing,Sports,1,en,List of different forms of racing.,"[64109267, 639539, 810456]"
169,290339,List of racket sports,Sports,1,en,"Racket sports are games in which players use a racket or paddle to hit a ball or other object.  Rackets consist of a handled frame with an open hoop that supports a network of tightly stretched strings. Paddles have a solid face rather than a network of strings, but may be perforated with a pattern of holes, or be covered with some form of textured surface.","[3956, 3928, 2311165]"
170,41554660,List of professional sports leagues by revenue,Sports,1,en,"In this table, the ""Season"" column refers to the league season for which financial data is available and referenced, which is usually not the most recently completed season of competition. Revenues are listed in millions of euros. The ""Level on pyramid"" refers to the importance/division in their respective countries/leagues. For example, Fußball-Bundesliga is the first division/level, compared to 2. Fußball-Bundesliga (which is the second division/level).","[3475875, 40760306, 39728072]"
171,2140677,List of sports rivalries,Sports,1,en,"A sports rivalry is intense competition between athletic teams or athletes, affecting participants, management, and supporters all to varying degrees.
The intensity of the rivalry can range anywhere from a light hearted banter to serious violence. A rivalry that gets out of control can lead to fighting, hooliganism, rioting and some instances with career-ending and even fatal consequences. In the ""Football War"", along with other factors, it was suggested to have been the tipping point in leading to military conflicts.
Owners have been known to encourage rivalries as they tend to improve game attendance and television ratings for rivalry matches. Clubs can reduce fan aggression surrounding rivalry games by acknowledging rather than downplaying the conflict because the rivalry is an integral part of fan identity.Games between two rivals that are based in areas of close geographical proximity are often known as a local derby, or simply just a derby (UK:  DAR-bee, US:  DUR-bee); a sporting event between two teams from the same town, city or region. The term is usually connected with association football and the media and supporters will often refer to this fixture as Derby Day.

The term ""derby"" possibly originated from the Derby, a horse race in England, founded by the 12th Earl of Derby in 1780. The 19th Earl has since claimed the Derby name was originally only given to one other sporting event: Rugby league fixtures between St Helens at one end of the family's Knowsley estate and Wigan at the other.The other theory as to the name's origin involves Shrovetide football, an early, unofficiated version of both association and rugby football. It was first played in the town of Derby prior to Medieval times. From as early as the 12th century it was known to have been played in Ashbourne. It was a chaotic and exuberant affair that involved the whole town, often resulting in fatalities. The goals were at Nuns Mill in the north and the Gallows Balk in the south of the town, and much of the action took place in the River Derwent or the Markeaton Brook. Nominally the players came from All Saints' and St Peter's parishes, but in practice the game was a free-for-all with as many as 1,000 players. A Frenchman who observed a match in 1829 wrote in horror, 'if Englishmen call this play, it would be impossible to say what they call fighting'. Shrovetide football is still an annual event in the town of Ashbourne.Since at least as early as 1840 'derby' has been used as a noun in English to denote any kind of sporting contest. Other names for derbies include Clásicos in certain parts of the world and crosstown rivalries in the United States.
Rivalries do not always stem from the sharing of an area. Hostilities can occur for different reasons, such as in the case of El Clásico with tensions between fans with a background of historically cultural and political differences. Frequent meetings in important games between teams can also lead to unpleasantries.","[20998043, 3474442, 7093693]"
172,11996499,List of rodeos,Sports,1,en,"There are thousands of rodeos held worldwide each year. Here are a few you might like, such as the Carbondale Wild West Rodeo, in Carbondale, Colorado.","[-1, 114519, 151215]"
173,562583,List of sporting scandals,Sports,1,en,This is a list of major sports scandals.,"[1231316, 7788871, 8635647]"
174,47440905,List of shooting ranges in Akershus,Sports,1,en,"Below is a list of shooting ranges in Akershus county municipality for bow, crossbow, shotgun, pistol and rifle.","[171179, 177977, 177978]"
175,52893805,List of sports teams named Spartans,Sports,1,en,"Admirers of the Spartans typically praise their valor and success in war. The Battle of Thermopylae, mythologized as 300 Spartans blocking the pass of Thermopylae for three days against a force of 1 Million Persians, represents bravery against all odds. Laconophilia is love or admiration of Sparta and of the Spartan culture or constitution. The selection of Spartans as the name of a sports team is an example of this continued admiration in popular culture.","[2465797, 861331, 124948]"
176,48388433,List of sporting goods manufacturers,Sports,1,en,This article lists notable manufacturers of sporting goods.,"[-1, -1, 23078780]"
177,3750798,Star (sport badge),Sports,1,en,"In sport, some national and club teams include one or more stars as part of (or beside) the team badge (often referred to as a ""crest"") appearing on their kits, often on the shirts, to represent important achievements for the team's history. Generally inspired in the heraldric symbol, since late 1950s, when it was introduced for the first time in association football, various national governing bodies at club level and some confederations have also regulated the practice, as well as some clubs itself decided ad hoc wear that symbol.
Fédération Internationale de Football Association (FIFA), at an international level, was the first federation to has regulated the addition of stars to crests in recognition of a significant number of titles in a specific competition, such as league tournaments, confederations' continental championships, club world titles and the FIFA World Cup. Due to the positive reception to have gained this symbol in the public opinion, subsequently it was introduced with the same significance in another disciplines, mostly in team sports, and also in e-sports.","[265904, 1664734, 2198953]"
178,19237674,List of strongman competitions,Sports,1,en,"== World & continental championship contests ==
World's Strongest Man
World Muscle Power Classic defunct
WSM Super Series Championship defunct
World Championship (IFSA) defunct
World Open (IFSA) defunct
World Strongman Challenge (IFSA) defunct
Strongman Champions League
World Strongman Federation
World Strongman Cup defunct
Arnold Strongman Classic
Fortissimus defunct
World Strongman Challenge defunct
Pure Strength defunct
Strongbow Superman
Le Defi Mark Ten International
World's Strongest Viking
Liberty Strongman Classic (2003-2012 Philadelphia) defunct
Strongest Man Alive
World's Mightiest Man
Beauty and the Beast
Highlander World Championships
Giants Live
Team Events
IFSA World Team Championships
World's Strongest Team Olympics
Pure Strength
World's Strongest Team (Two men)
Team World vs. Team USA (Philadelphia 2007)
World's Strongest Nation (Four men)
IFSA World Team Championships
World's Strongest Team Olympics
World Strongman Federation World Team Cup","[19280213, 27722552, 19328788]"
179,24444533,List of sports team names and symbols derived from Greek and Roman antiquity,Sports,1,en,== Names ==,"[1135894, 13858896, 5997788]"
180,2031840,List of sports television broadcast contracts,Sports,1,en,This article contains a list of links to pages referring to sports broadcasting rights in various countries.,"[3182739, 80967, 1281200]"
181,24448433,List of sports teams nicknamed Titans,Sports,1,en,"This page is an extended disambiguation page listing all educational institutions currently or formerly using the nickname Titans, evoking the class of deities that preceded the Olympians.","[221661, 5367084, 1243528]"
182,23864192,Sports teams named Trojans,Sports,1,en,"""Trojans"", evoking the soldiers of the ancient city of Troy depicted in The Iliad, is a popular name for modern sports teams, including those listed here.","[51861918, 133340, 7004698]"
183,68299688,Vanuatu Sports Awards,Sports,1,en,Vanuatu Sports Awards is the yearly award ceremony to honour the best athletes of the calendar year in Vanuatu. It was established in 2019 by the Vanuatu Association of Sports and National Olympic Committee.,"[36572417, 47413503, 68272943]"
184,919065,Lists of sports venues,Sports,1,en,Lists of sports venues includes sport venue-related lists:,"[663476, 18611358, 19137828]"
185,1202932,List of violent spectator incidents in sports,Sports,1,en,"On a number of occasions throughout history, notable sporting participants have been involved in violent confrontations with spectators during a competition. This list includes events in which a spectator at a sporting event was engaged in such a confrontation with an athlete, coach or game official, either through the spectator's intrusion upon the field of play, or (as a result of such an event) a participant entering the spectator seating area. Incidents of object or snow throwing are included when it results in injuries to a match participant or causes significant delays or cancellation of the event.
It does not include incidents of riots or other violence, often outside the event venue, which did not involve game participants.","[846046, 1930989, 24574954]"
186,14417906,List of winless seasons,Sports,1,en,"A winless season is a regular season in which a sports team fails to win any of its games. The antithesis of a perfect season, this ignominy has been suffered twelve times in professional American football, six times in arena football, three times in professional Canadian football, once each in American professional lacrosse and box lacrosse, more than twenty-five times in major Australian football leagues, over twenty times in top-level rugby league, at least twice in top-level rugby union, and twice in English county cricket.","[7777849, 7787753, 7787769]"
187,70212342,List of winning streaks,Sports,1,en,"This list of winning streaks lists all articles containing lists of Winning streaks in sports.

List of winning streaks in the Olympic Games
List of high school boys basketball streaks by state
List of NFL franchise post-season streaks
List of National Hockey League longest winning streaks
List of Major League Baseball franchise postseason streaks
Longest NCAA Division I football winning streaks
List of National Football League longest winning streaks
Basketball winning streaks
List of Major League Baseball longest winning streaks
List of National Basketball Association longest winning streaks
List of winning streaks in the Olympic Games
List of longest PGA Tour win streaks
List of Major League Baseball individual streaks","[30178145, 29404777, 7775714]"
188,5204993,List of world sports championships,Sports,1,en,"The following is a list of world sports championships, including some sporting events which use a different name with a similar meaning. In some sports, there is a world series, but that term usually has a somewhat different meaning.
Tournaments which are formally defunct or where a further event is not currently planned are marked with a gray background.","[31369349, 34944904, 15230311]"
189,16842834,List of world cups,Sports,1,en,The world cups are the second level of the most important world sports competition after world championships.,"[1029473, 13587593, 27149203]"
190,63502741,List of teams to overcome 3–0 series deficits,Sports,1,en,The following is the list of teams to overcome 3–0 series deficits. The listed teams won four consecutive games after being down three games to none in a best-of-seven playoff series.,"[2829764, 13688834, 13728722]"
191,55732960,List of teams to overcome 3–1 series deficits,Sports,1,en,The following is the list of teams to overcome 3–1 series deficits. The listed teams won three consecutive games after being down three games to one in a best-of-seven playoff series.,"[3865, 1332218, 1332316]"
192,329902,No-hitter,Sports,1,en,"In baseball, a no-hitter (also known as a no-hit game and colloquially as a no-no) is a game in which a team was not able to record a single hit through conventional means. Major League Baseball (MLB) officially defines a no-hitter as a completed game in which a team that batted in at least nine innings recorded no hits. A pitcher who prevents the opposing team from achieving a hit is said to have ""thrown a no-hitter"". In most cases, no-hitters are recorded by a single pitcher who throws a complete game; one thrown by two or more pitchers is a combined no-hitter.
A no-hitter is a rare accomplishment for a pitcher or pitching staff—only 314 have been thrown in MLB history since 1876, an average of about two per year. The most recent major league no-hitter by a single pitcher was thrown on August 14, 2021, by Tyler Gilbert of the Arizona Diamondbacks against the San Diego Padres. The most recent combined no-hitter was thrown on September 11, 2021, by starter Corbin Burnes and closer Josh Hader of the Milwaukee Brewers against the Cleveland Indians. The MLB season with the most no-hit games is the 2021 season, in which nine no-hitters were pitched.It is possible to reach base without a hit, most commonly by a walk, error, or being hit by a pitch. Other possibilities include the batter reaching first after an uncaught third strike, catcher's interference or fielder's choice. A no-hitter in which no batters reach base at all is a perfect game, a much rarer feat. Because batters can reach base by means other than a hit, a pitcher can throw a no-hitter (though not a perfect game) and still give up runs, and even lose the game, although this is extremely uncommon, and most no-hitters are also shutouts. One or more runs were given up in 25 recorded no-hitters in MLB history, most recently by Ervin Santana of the Los Angeles Angels of Anaheim in a 3–1 win against the Cleveland Indians on July 27, 2011. On two occasions, a team has thrown a nine-inning no-hitter and still lost the game. It is theoretically possible for opposing pitchers to throw no-hitters in the same game, although this has never happened in the major leagues. Two pitchers, Fred Toney and Hippo Vaughn, completed nine innings of a game on May 2, 1917, without either giving up a hit or a run; Vaughn gave up two hits and a run in the 10th inning, losing the game to Toney, who completed the extra-inning no-hitter.","[4549489, 4460944, 38183972]"
193,345955,Three-peat,Sports,1,en,"In North American sports, a three-peat is winning three consecutive championships. The term, a portmanteau of the words three and repeat, originated with the Los Angeles Lakers of the National Basketball Association, during their unsuccessful campaign for a third consecutive championship during the 1988–89 season, having won the previous 2 NBA Finals.  The Lakers, however, were swept by the Detroit Pistons in the 1989 NBA Finals. The term is a registered trademark owned by Pat Riley, the Lakers' head coach from 1981–1990, although it was coined by L.A. player Byron Scott immediately after their successful championship defense against the Pistons in the 1988 NBA Finals. The Lakers finally achieved a three-peat over a decade later, winning the NBA title in 2000, 2001, and 2002. It was their second in franchise history, and only the first since moving from Minneapolis. As of 2022, the Lakers are the last team of the 4 major professional sports (NHL, MLB, NFL, & NBA) to accomplish the three-peat.","[2500584, 14622226, 2500772]"
194,427129,Triple-double,Sports,1,en,"In basketball, a double-double is a single-game performance in which a player accumulates ten or more in two of the following five statistical categories: points, rebounds, assists, steals, and blocked shots. The first ""double"" in the term refers to the two (double) categories and the second ""double"" refers to accumulating ten or more (typically double digits) in that category. Similarly, a player records a triple-double, quadruple-double, and quintuple-double when accumulating ten or more in three, four, or all five of the statistical categories, respectively. While double-doubles and triple-doubles occur regularly each NBA season, only four quadruple-doubles have ever officially been recorded in the NBA, and a quintuple-double has only ever been recorded at the high school girls' level. A similar coined term is the five-by-five, is the accumulation of at least five in all five statistical categories.","[30339400, 4380646, 3585349]"
195,340004,Unassisted triple play,Sports,1,en,"In baseball, an unassisted triple play occurs when a defensive player makes all three outs by himself in one continuous play, without his teammates making any assists. Neal Ball was the first to achieve this in Major League Baseball (MLB) under modern rules, doing so on July 19, 1909.  For this rare play to be possible there must be no outs in the inning and at least two runners on base, normally with the runners going on the pitch (e.g., double steal or hit-and-run). An unassisted triple play usually consists of a hard line drive hit directly at an infielder for the first out, with that same fielder then able to double off one of the base runners and tag a second for the second and third outs.In MLB, a total of fifteen players have fielded an unassisted triple play, making this feat rarer than a perfect game. Of these fifteen players, eight were shortstops, five were second basemen and two were first basemen. The Cleveland Indians are the only franchise to have three players achieve the feat while on their roster: Neal Ball,  Bill Wambsganss and Asdrúbal Cabrera. The shortest time between two unassisted triple plays occurred in May 1927, when Johnny Neun executed the feat less than 24 hours after Jimmy Cooney. Conversely, it took more than 41 seasons after Neun's play before Ron Hansen performed the feat on July 30, 1968, marking the longest span between unassisted triple plays. The most recent player to make an unassisted triple play is Eric Bruntlett, accomplishing the feat on August 23, 2009. Only Neun and Bruntlett executed unassisted triple plays that ended the game.","[1332301, 64777, 969762]"
196,769356,Walk-off home run,Sports,1,en,"In baseball, a walk-off home run is a home run that ends the game. For a home run to end the game, it must be hit in the bottom of the final inning of the game and generate enough runs to exceed the opponent's score.  Because the opponent will not have an opportunity to score any more runs, there is no need to finish the inning and the teams can walk off the field immediately.
The winning runs must still be counted at home plate.","[1332316, 12190463, 13971386]"
197,20973119,Sports business,Sports,1,en,"Sport management is the field of business dealing with sports and recreation. Sports management involves any combination of skills that correspond with planning, organizing, directing, controlling, budgeting, leading, or evaluating of any organization or business within the sports field.","[39206, 20588090, 32456056]"
198,7901095,Sport management,Sports,1,en,"Sport management is the field of business dealing with sports and recreation. Sports management involves any combination of skills that correspond with planning, organizing, directing, controlling, budgeting, leading, or evaluating of any organization or business within the sports field.","[39206, 20588090, 32456056]"
199,775067,Sports agent,Sports,1,en,A sports agent is a legal representative (hence agent) for professional sports figures such as athletes and coaches. They procure and negotiate employment and endorsement contracts for the athlete or coach whom they represent.,"[16174290, 19270628, 19156186]"
200,6639133,Economy,Economy,2,en,"An economy (from Ancient Greek  οἰκονομία (oikonomía) 'management of a household, administration'; from  οἶκος (oîkos) 'household', and  νέμω (némō) 'distribute, allocate') is an area of the production, distribution and trade, as well as consumption of goods and services by different agents. In general, it is defined  'as a social domain that emphasize the practices, discourses, and material expressions associated with the production, use, and management of scarce resources'. A given economy is a set of processes that involves its culture, values, education, technological evolution, history, social organization, political structure and legal systems, as well as its geography, natural resource endowment, and ecology, as main factors. These factors give context, content, and set the conditions and parameters in which an economy functions. In other words, the economic domain is a social domain of interrelated human practices and transactions that does not stand alone.
Economic agents can be individuals, businesses, organizations, or governments. Economic transactions occur when two groups or parties agree to the value or price of the transacted good or service, commonly expressed in a certain currency. However, monetary transactions only account for a small part of the economic domain.
Economic activity is spurred by production which uses natural resources, labor and capital. It has changed over time due to technology, innovation (new products, services, processes, expanding markets, diversification of markets, niche markets, increases revenue functions) such as, that which produces intellectual property and changes in industrial relations (most notably child labor being replaced in some parts of the world with universal access to education).
A market-based economy is one where goods and services are produced and exchanged according to demand and supply between participants (economic agents) by barter or a medium of exchange with a credit or debit value accepted within the network, such as a unit of currency. A command-based economy is one where political agents directly control what is produced and how it is sold and distributed. A green economy is low-carbon, resource efficient and socially inclusive. In a green economy, growth in income and employment is driven by public and private investments that reduce carbon emissions and pollution, enhance energy and resource efficiency, and prevent the loss of biodiversity and ecosystem services. A gig economy is one in which short-term jobs are assigned or chosen via online platforms. New economy is a term that referred to the whole emerging ecosystem where new standards and practices were introduced, usually as a result of technological innovations. The global economy refers to humanity's economic system or systems overall.","[1814, 603901, 733141]"
201,37260127,Evening economy,Economy,2,en,"In planning, the evening economy describes economic activity taking place in the evening after many people finish daytime employment or formal education, such as eating and drinking, entertainment, and nightlife (which may be described by the related term nighttime economy).","[43173137, 521941, 10568]"
202,423582,New economy,Economy,2,en,"The New Economy refers to the ongoing development of the American economic system.  It evolved from the notions of the classical economy via the transition from a manufacturing-based economy to a service-based economy, and has been driven by new technology and innovations.  This popular use of the term emerged during the dot-com bubble of the late 1990s, where high growth, low inflation, and high employment of this period led to optimistic predictions and flawed business plans.","[1305947, 32058290, 446479]"
203,30870002,New manufacturing economy,Economy,2,en,"The new manufacturing economy (NME) describes the role of advanced manufacturing in the rise of the New Economy. The term describes manufacturing enabled by digital technologies, advanced systems and processes and a highly trained and knowledgeable workforce. The new manufacturing economy integrates networks, 3D printers and other proficiencies into  business strategies to further develop manufacturing practices.Thomas Friedman references Lawrence F. Katz that hubs of ""universities, high-tech manufacturers, software/service providers and highly nimble start-ups"" are a needed economic development strategy. This is very similar to NME thoughts even though that exact term is not used.","[18159068, 1146, 188543]"
204,58568432,Silver economy,Economy,2,en,"Silver economy is the system of production, distribution and consumption of goods and services aimed at using the purchasing potential of older and ageing people and satisfying their consumption, living and health needs. The silver economy is analyzed in the field of social gerontology not as an existing economic system but as an instrument of ageing policy and the political idea of forming a potential, needs-oriented economic system for the aging population. Its main element is gerontechnology as a new scientific, research and implementation paradigm.","[-1, 570984, 19159508]"
205,524197,List of traded commodities,Economy,2,en,The following is a list of Futures contracts on physically traded commodities.,"[47785595, 904, 6191356]"
206,21553168,List of economic crises,Economy,2,en,This is a list of economic crises and depressions.,"[24926282, 244180, 13212391]"
207,16031446,Lists of recessions,Economy,2,en,"The following articles contain lists of recessions:

List of recessions in the United Kingdom
List of recessions in the United States","[19980937, 523033, 25382]"
208,39206,Business,Economy,2,en,"Business is the activity of making one's living or making money by producing or buying and selling products (such as goods and services). Simply put, it is ""any activity or enterprise entered into for profit.""Having a business name does not separate the business entity from the owner, which means that the owner of the business is responsible and liable for debts incurred by the business.  If the business acquires debts, the creditors can go after the owner's personal possessions.  A business structure does not allow for corporate tax rates. The proprietor is personally taxed on all income from the business.
The term is also often used colloquially (but not by lawyers or by public officials) to refer to a company. A company, on the other hand, is a separate legal entity and provides for limited liability, as well as corporate tax rates.  A company structure is more complicated and expensive to set up, but offers more protection and benefits for the owner.","[58216, 2593, 2861]"
209,62670490,Real estate business,Economy,2,en,"Real estate business is the profession of buying, selling, or renting real estate (land, buildings, or housing).","[9417291, 743475, 483055]"
210,69653739,11 Honoré,Economy,2,en,"11 Honoré is a Los Angeles-based luxury plus-sized contemporary fashion e-retailer that works directly with high-end designers and brands, including Zac Posen, Prabal Gurung, Jason Wu, Christian Siriano and more. Founded in 2017 by Patrick Herning, the company began with investments from Forerunner, Nordstrom, Upfront, Greycroft and Canvas. Over time, the company would expand from its initial 15 brands at launch to almost 90 within two years of its launch.In 2019, 11 Honoré received significant press coverage for its event at New York Fashion Week featuring a size-inclusive runway featuring multiple designers, headlined by actress Laverne Cox and plus-sized models including Candice Huffine, Marquita Pring, Precious Lee, Stella Duval and Tara Lynn.In 2020 the company launched its own private label, initially featuring 24 pieces.In October 2021, 11 Honoré announced a partnership with Nordstrom where the company's clothing will be accessible in Nordstrom stores as well as on the retailer's website.


== References ==","[53211736, 15907398, 23963244]"
211,1356031,Agribusiness,Economy,2,en,"Agribusiness (also called bio-business or bio-enterprise) refers to the enterprises, the industry, the system, and the field of study of the interrelated and interdependent value chains in agriculture and bio-economy. The primary goal of agribusiness is to maximize profit while sustainably satisfying the needs of consumers for products related to natural resources such as biotechnology, farms, food, forestry, fisheries, fuel, and fiber — usually with the exclusion of non-renewable resources such as mining.Studies of business growth and performance in farming have found successful agricultural businesses are cost-efficient internally and operate in favorable economic, political, and physical-organic environments.  They are able to expand and make profits, improve the productivity of land, labor, and capital, and keep their costs down to ensure market price competitiveness.Agribusiness is not limited to farming. It encompasses a broader spectrum through the agribusiness system which includes input supplies, value-addition, marketing, entrepreneurship, microfinancing, agricultural extension, among others.
In some countries like the Philippines, creation and management of agribusiness enterprises require consultation with registered agriculturists if reached a certain level of operations, capitalization, land area, or number of animals in the farm.","[301047, 301047, 1797]"
212,1725756,Business directory,Economy,2,en,"A business directory is a website or printed listing of information which lists businesses within niche based categories. Businesses can be categorized by niche, location, activity, or size. Business may be compiled either manually or through an automated online search software. Online yellow pages are a type of business directory, as is the traditional phone book.
The details provided in a business directory may vary. They may include the business name, addresses, telephone numbers, location, contact information, type of service or products the business provides, the number of employees, the served region and any professional associations.Some directories include a section for user reviews, comments, and feedback. Business directories in the past would take a printed format but have recently been upgraded to websites due to the advent of the internet.Many business directories offer complimentary listings in addition to the premium options. There are many business directories and some of these have moved over to the internet and away from printed format. Whilst not being search engines, business directories often have a search function, enabling users to search businesses by Zip Code, country, state, area or city.","[8276, 41230, 18985062]"
213,26085407,Business interaction networks,Economy,2,en,"Business interaction networks are networks that allow businesses and their communities of interest to collaborate and do business online securely via the Internet.Mary Johnston Turner first discussed the concept in a Network World opinion piece in August 1995 and attributed the first advocacy for the concept to the now-defunct BBN Planet, the ISP division of BBN Technologies.


== References ==","[252539, 252539, 14539]"
