,pageid,title,category,label,language,text,links
245,3497908,Blackshirts (India),Politics,3,en,"Blackshirts are members of the anti-religious, atheist quasi-political organization Dravidar Kazhagam in Tamil Nadu, founded by ""Periyar"" E V Ramasamy. Periyar wanted to uproot caste sentiments and superstitions prevalent in Tamil society. So, he chose the towel and to fight superstition, he chose the black shirt. The cadres of the Dravidian movement have followed it since. This has its origins in  the banning of black flags as a protest tool in Tamil Nadu. To circumvent this ban, members wore black shirts. Black shirts and black flags were also seen as a symbol of anarchy in southern India especially in Tamil Nadu during the early 20th century.","[2999867, 15247542, 2682402, 29918, 17656430]"
246,48484129,Blue Shirts (Canada),Politics,3,en,"The ""Blue Shirts"", were a paramilitary organization sponsored by the National Unity Party in Canada. The organization was largely modelled after the Black shirts of Italy, and the SS of the Nazi Party in Germany. It was outlawed with the enactment of the War Measures Act in 1940.","[146730, 464196, 40628217, 14532, 27040, 21736, 11867, 185222]"
247,2846742,Blue Shirts Society,Politics,3,en,"The Blue Shirts Society (藍衣社), also known as the Society of Practice of the Three Principles of the People (Chinese: 三民主義力行社, commonly abbreviated as SPTPP), the Spirit Encouragement Society (勵志社, SES) and the China Reconstruction Society (中華復興社, CRS), was a secret ultranationalist faction that modeled Italian fascists in the Kuomintang (KMT, or the Chinese Nationalist Party).
Although in its early stage the society's most important members came from the Whampoa Military Academy, and constituted elements of the KMT's Whampoa Clique, by the 1930s its influence extended into the military and political spheres, and had influence upon China's economy and society. The rise and fall of the Blue Shirt Society was rapid, but obscure, and was seldom mentioned again by either the KMT or the Communist Party of China after the establishment of the People's Republic of China and the following KMT domination on Taiwan.","[5751, 166280, 10494547, 16903, 383837, 383837, 22877910, 156154, 7175, 61921065, 5405, 57868399, 25734]"
248,286216,Blueshirts,Politics,3,en,"The Army Comrades Association (ACA), later the National Guard, then Young Ireland[1] and finally League of Youth, but best known by the nickname the Blueshirts (Irish: Na Léinte Gorma), was a paramilitary organisation in the Irish Free State, founded as the Army Comrades Association in Dublin on 11 August 1932. The group provided physical protection for political groups such as Cumann na nGaedheal from intimidation and attacks by  the IRA. Some former members went on to fight for the Nationalists in the Spanish Civil War after the group had been dissolved.
Most of the political parties whose meetings the Blueshirts protected would merge to become Fine Gael, and members of that party are still sometimes nicknamed ""Blueshirts"". There has been considerable debate in Irish society over whether or not it is accurate to describe the Blueshirts as fascists.","[19872429, 42953, 147622, 2342166, 31594699, 18842471, 11252, 11054]"
249,33222330,Falange Militia,Politics,3,en,"The Blueshirts (Spanish: Camisas Azules) was the Falangist paramilitary militia in Spain. The name refers to the blue uniform worn by members of the militia. The colour blue was chosen for the uniforms in 1934 by the FE de las JONS because it was, according to José Antonio Primo de Rivera, ""clear, whole, and proletarian,"" and is the colour typically worn by workers, as the Falange sought to gain support among the Spanish working class. In Francoist Spain the Blueshirts were officially reorganized and officially renamed the Falange Militia of the FET y de las JONS in 1940.


== References ==","[26825, 1871953, 146730, 20622, 26667, 285335, 401544, 246816, 39903086, 294034, 11046332]"
250,33290183,Blueshirts (Italian Nationalist Association),Politics,3,en,"The Blueshirts (Camicie Azzurre) was the paramilitary wing of the Italian Nationalist Association.


== References ==",[15854945]
251,38584404,British Fascists,Politics,3,en,"The British Fascists was the first political organisation in the United Kingdom to claim the label of fascist, although the group had little ideological unity apart from anti-socialism for much of its existence, and was strongly associated with conservatism. William Joyce, Neil Francis Hawkins, Maxwell Knight and Arnold Leese were amongst those to have passed through the movement as members and activists.","[31717, 11054, 1708485, 33072340, 38584352, 38584399, 38775498, 890341]"
252,17625608,Garibaldi shirt,Politics,3,en,"A Garibaldi shirt (also called ""Garibaldi jacket"" or ""Camicia rossa"") was a woman's fashion, a red wool shirt named after the Italian patriot Giuseppe Garibaldi first popularized in 1860.  It was the direct ancestor of the modern women's blouse.","[21486576, 582612]"
253,67268295,Gilets noirs,Politics,3,en,"The Black vests or Black jackets (French: Gilets noirs) is a French activist organization mostly composed of undocumented immigrants.  The group campaigns for the provision of administrative documents for all immigrants, as well as decent housing and living conditions. The Gilets noirs arose partly in response to perceived racist, anti-immigrant, and pro-fascist sentiment among the Yellow vests movement.","[10597, 7124412, 59100122, 25432026, 1716427, 19394651, 177912, 62069, 19088207, 218751, 51707870, 318334, 10597, 66499, 1270497, 63216759, 22677497, 1940458, 285200, 41612950, 20912828, 29334549, 54376681, 62695309, 567323, 53153810]"
254,12207550,Revolutionary Mexicanist Action,Politics,3,en,"The Revolutionary Mexicanist Action (Spanish: Acción Revolucionaria Mexicanista), better known as the Gold Shirts (Spanish: Camisas Doradas), was a Mexican fascist and anti-semitic paramilitary organization that operated from its founding in 1933 until the end of World War II in 1945. Its members were known as the Gold Shirts since most of them were veteran soldiers of Pancho Villa, who called his elite soldiers ""los dorados"" (the goldens) and whose charros wore yellow shirts, so they recycled the name and the yellow shirt of Villa's army.
The struggle that Rodríguez set out to carry until the end of his days consisted of attacking the Chinese and Jews, whom he considered carriers of the ills of Mexico and accused them of exploiting the Mexican with their business. He would express his feelings through these words:
“The Jews have monopolized all the small businesses in the country. They come in great numbers and the Mexicans cannot face their competition. They open small workshops and factories where hygienic conditions are bad and they exploit Mexicans with low wages and long hours. They bring in contraband goods, they don't pay taxes. They do business only with each other and never spend the money they extract from the Mexicans. It is necessary to expel the Jews to be able to rebuild our small national commerce”.
Of communism he expressed: “We have only two problems in Mexico: order against disorder and nationalism against communism. Our program calls for the liquidation of international communism, and when we come to power, we will put an end to these exotic, anti-nationalist ideas once and for all, and Mexico will be able to live in peace ”.
Nicolás Rodríguez called for the union of all Mexicans, who had been in constant struggle against each other; he asked that the divisions of political parties be ended and that they fight for the homeland, for the land that belonged to them. He had deep respect and admiration for Adolf Hitler:
“Hitler, an insignificant ex-soldier of the world war, but a man of a very clear vision and an unsuspected love for his country; he encompassed at a single glance the great problem of Jewish danger, matured his plans, and when he found himself master of Germany, he bravely faced the situation and mercilessly expelled, in a brilliant and audacious act, all the Jews residing in the Reich”; he had a clear knowledge of the development of national socialism and the emergence of fascist paramilitary groups in the world.
“The A.R.M. is an organization made up mainly of ex-soldiers and, naturally, we feel closely linked to veterans' organizations from all countries, such as the American Legion, the Fire Cross, and the German Steel Helmets”.","[26825, 26825, 11054, 32927, 145332, 9209651, 2731583, 4764461, 31045316, 305976, 19278829, 235985]"
255,1022784,Social Credit Party of Great Britain and Northern Ireland,Politics,3,en,"The Social Credit Party of Great Britain and Northern Ireland was a political party in the United Kingdom.  It grew out of the Kibbo Kift, which was established in 1920 as a more craft-based alternative for youth to the Boy Scouts.","[23996, 31717, 996545, 261177, 27918]"
256,47441489,Keffiyeh,Politics,3,en,"The keffiyeh or kufiya (Arabic: كُوفِيَّة kūfīyah, meaning ""relating to Kufa""), also known in Arabic as a ghutrah (غُترَة), shemagh (شُمَاغ šumāġ), ḥaṭṭah (حَطَّة) and, in Persian, as a chafiyeh (چفیه), is a traditional Arabian headdress.
It is fashioned from a square scarf, and is usually made of cotton. The keffiyeh is commonly found in arid regions, as it provides protection from sunburn, dust and sand. An agal is often used to keep it in place.
Towards the end of the 1980s the keffiyeh became a fashion accessory in the United States, and during the early 2000s it became very popular among teenagers in Tokyo, Japan, where it is often worn with camouflage-style clothing.","[803, 468383, 11600, 47858, 28877519, 493247, 36806, 560009, 20647810, 47423343, 1102050, 30057, 6446]"
257,297351,Mao suit,Politics,3,en,"The modern Chinese tunic suit is a style of male attire originally known in China as the Zhongshan suit (simplified Chinese: 中山装; traditional Chinese: 中山裝; pinyin: Zhōngshān zhuāng) after the republican leader Sun Yat-sen (Sun Zhongshan). Sun Yat-sen introduced the style shortly after  the founding of the Republic of China (1912–1949) as a form of national dress with distinct political overtones. He based the suit on the Japanese cadet uniform. The four pockets are said to represent the Four Virtues of propriety, justice, honesty, and shame; and the five buttons the branches of China's government (Executive, Legislative, Judicial, Examination, Control).After the Communist victory in the Chinese Civil War and the establishment of the People's Republic in 1949, such suits came to be worn widely by male citizens and government leaders as a symbol of proletarian unity and an Eastern counterpart to the Western business suit. The name ""Mao suit"" comes from Chinese Communist leader Mao Zedong's fondness for the style, so that the garment became closely associated with him and with Chinese Communism. Mao's cut of the suit was further influenced by the Stalin tunic then prevalent among Soviet officials. Although it declined in use among the general public in the 1980s and 1990s due to the increasing prominence of the business suit, it is still commonly worn by Chinese leaders during important state ceremonies and functions.In the 1960s and 1970s, the Mao suit became fashionable among Western European, Australian, and New Zealander socialists and intellectuals. It was sometimes worn over a turtleneck.","[261949, 266210, 23588, 33167689, 56085, 7175, 54422, 5405, 339784, 19527, 59988844, 26779, 860937]"
258,4289700,Mouvement Franciste,Politics,3,en,"The Francist Movement (French: Mouvement franciste, MF) was a French Fascist and anti-semitic league created by Marcel Bucard in September 1933 that edited the newspaper Le Francisme. Mouvement franciste reached a membership of 10,000 and was financed by the Italian dictator, Benito Mussolini. Its members were deemed the francistes or Chemises bleues (Blueshirts), and gave the Roman salute (a paramilitary character that was mirrored in France by François Coty's Solidarité Française).
It took part in the Paris riots of 6 February 1934 during which the entire far right (from Action Française to Croix-de-Feu) protested the implications of the Stavisky Affair and possibly attempted to topple Édouard Daladier's government. It incorporated the Solidarité française after Coty's death later in the same year.
All of the movements that participated in the 6 February riots were outlawed in 1936, when Léon Blum's Popular Front government passed new legislation on the matter. After a failed attempt in 1938, the movement was refounded as a political party (Parti franciste) in 1941, after France had been overrun by Nazi Germany.
Together with Jacques Doriot's Parti Populaire Français and Marcel Déat's Rassemblement National Populaire, the francistes were the main collaborators of the Nazi occupiers and Vichy France. The Parti Franciste did not survive the end of World War II, and was considered treasonous.","[10597, 11054, 1078, 6028755, 4289421, 14532, 19283178, 340471, 146730, 571313, 571301, 5013592, 221220, 219732, 19278829, 1343365, 400253, 342137, 569118, 228080, 21212, 904731, 3239136, 905068, 12873313, 303330, 376965, 20599016, 32927, 31292, 34354177, 219732, 969538, 571301, 19278829, 2482, 22989, 10494547, 904731, 3239136, 905068, 12873313, 48664566, 324642, 20599016, 4172977, 308961, 83938, 234931, 90586, 58162, 6723726, 27115730, 3570880, 90615]"
259,336573,Phrygian cap,Politics,3,en,"The Phrygian cap () or liberty cap is a soft conical cap with the apex bent over, associated in antiquity with several peoples in Eastern Europe and Anatolia, including the Persians, Medes, Scythians, Balkans, Dacia, Thrace and Phrygia, where the name originated. The oldest depiction of the Phygian cap is from Persepolis in Iran. 
Although Phrygian caps did not originally function as liberty caps, they came to signify freedom and the pursuit of liberty first in the American Revolution and then in the French Revolution. The original cap of liberty was the Roman pileus, the felt cap of emancipated slaves of ancient Rome, which was an attribute of Libertas, the Roman goddess of liberty. In the 16th century, the Roman iconography of liberty was revived in emblem books and numismatic handbooks where the figure of Libertas is usually depicted with a pileus. The most extensive use of a headgear as a symbol of freedom in the first two centuries after the revival of the Roman iconography was made in the Netherlands, where the cap of liberty was adopted in the form of a contemporary hat. In the 18th century, the traditional liberty cap was widely used in English prints, and from 1789 also in French prints; by the early 1790s, it was regularly used in the Phrygian form.
It is used in the coat of arms of certain republics or of republican state institutions in the place where otherwise a crown would be used (in the heraldry of monarchies). It thus came to be identified as a symbol of republican government. A number of national personifications, in particular France's Marianne, are commonly depicted wearing the Phrygian cap.","[13741206, 471845, 252905, 854, 24607, 103030, 55092, 4829, 45745, 36857, 21491716, 92016, 14653, 1973, 11188, 13062594, 85413, 337101]"
260,52973427,Propaganda kimono,Politics,3,en,"Kimono that carried designs depicting scenes from contemporary life became popular in Japan between 1900 and 1945, during Japan's involvement in WWII. Now referred to as omoshirogara (面白柄, lit. ""interesting"" or ""novelty"" designs), the decoration of many kimono produced during this time often depicted the military and political actions of Japan during its involvement in the war on the side of the Axis powers. In English, these kimono are commonly referred to as 'propaganda kimono'. Traditional items of clothing that were not kimono, such as nagajuban (underkimono), haori (jackets worn over kimono) and haura (the decorative inner linings of men's haori) also featured wartime omoshirogara, as did miyamari, the kimono worn by infants when taken to a Shinto shrine to be blessed. Omoshirogara garments were typically worn inside the home or at private parties, during which the host would show them off to small groups of family or friends, and were worn by men, women and children.","[16873, 15573, 56411040, 32927, 43507, 779006, 1059378]"
261,52946089,Pussyhat,Politics,3,en,"A pussyhat is a pink, crafted hat, created in large numbers by women involved with the United States 2017 Women's March. They are the result of the Pussyhat Project, a nationwide effort initiated by Krista Suh and Jayna Zweiman, a screenwriter and architect located in Los Angeles, to create pink hats to be worn at the march.In response to this call, crafters all over the United States began making these hats using patterns provided on the project Web site for use with either a knitting method, crocheting and even sewing with fabrics. The project's goal was to have one million hats handed out at the Washington March. The hats are made using pink yarns or fabrics and were originally designed to be a positive form of protest for Trump's inauguration by Krista Suh. Suh, from Los Angeles, wanted a hat for the cooler climate in Washington, D.C. and made a hat for herself to wear at the Women's March, realizing the potential: ""We could all wear them, make a unified statement"". One of the project founders, Jayna Zweiman, stated ""I think it's resonating a lot because we're really saying that no matter who you are or where you are, you can be politically active."" Suh and Zweiman worked with Kat Coyle, the owner of a local knitting supply shop called The Little Knittery, to come up with the original design. The project launched in November 2016 and quickly became popular on social media with over 100,000 downloads of the pattern to make the hat.","[52268540, 52268540, 16622, 7424, 92295]"
262,40557916,Quebec Charter of Values,Politics,3,en,"The Charter of Quebec Values (French: Charte de la laïcité or Charte des valeurs québécoises) was Bill 60 in the Canadian province of Quebec, introduced by the governing Parti Québécois in 2013 under Premier Pauline Marois, trying to legislate the Quebec controversy on reasonable accommodation.  The PQ cabinet member forwarding the bill was Bernard Drainville, Minister responsible for Democratic Institutions and Active Citizenship. Premier Marois also threatened invoking the notwithstanding clause of the Constitution of Canada to pass the Charter in 2013.  There was much controversy in Quebec and elsewhere about the charter, especially its proposed prohibition of public sector employees from wearing or displaying conspicuous religious symbols.The proposal would have included the following provisions:

Amend the Quebec Charter of Human Rights and Freedoms
Establish a duty of neutrality and reserve for all state personnel (including state-funded education and health care workers).
Limit the wearing of conspicuous religious symbols for said personnel.
Make it mandatory to have one's face uncovered when providing or receiving a state service.
Establish an implementation policy for state organizations.The PQ had a minority government; Marois called an early election to obtain a greater vote of confidence. The bill died as of the 2014 election, which was won by the Quebec Liberal Party. The Charter of Quebec Values was argued to be a contributing factor in the PQ’s loss of power (although the bill was polled with higher public opinion support than the governing party itself). The Liberals were opposed to the legislation, but party leader Philippe Couillard pledged during the campaign to put forward a less strict set of measures on the reasonable accommodation issue.","[10597, 377411, 5042916, 7954867, 106367, 2040580, 9285138, 10976072, 334803, 36611418, 195159, 7326490]"
263,11887871,Red Shirts (Mexico),Politics,3,en,"The Red Shirts (Spanish: Camisas Rojas) were a paramilitary organization, existing in the 1930s, founded by the atheist and anti-Catholic anticlerical Governor of Tabasco, Mexico, Tomás Garrido Canabal, during his second term.  During the ongoing conflict over the anticlerical articles of the 1917 constitution, they systematically destroyed church buildings. The group, created to carry out the governor's orders, takes its name from its uniform of red shirts, black pants, and black and red military caps. It consisted of men and women aged 15 to 30.","[26825, 15247542, 1053299, 571440, 3357244, 3966054, 9468250, 1017527]"
264,6544610,Red Shirts (United States),Politics,3,en,"The Red Shirts or Redshirts of the Southern United States were white supremacist paramilitary terrorist groups that were active in the late 19th century in the last years of, and after the end of, the Reconstruction era of the United States. Red Shirt groups originated in Mississippi in 1875, when anti-Reconstruction private terror units adopted red shirts to make themselves more visible and threatening to Southern Republicans, both whites and freedmen. Similar groups in the Carolinas also adopted red shirts.
Among the most prominent Red Shirts were the supporters of Democratic Party candidate Wade Hampton during the campaigns for the South Carolina gubernatorial elections of 1876 and 1878. The Red Shirts were one of several paramilitary organizations, such as the White League in Louisiana, arising from the continuing efforts of white Democrats to regain political power in the South in the 1870s. These groups acted as ""the military arm of the Democratic Party.""While sometimes engaging in violent acts of terrorism, the Red Shirts, the White League, rifle clubs, and similar groups in the late nineteenth century worked openly and were better organized than the underground terrorist groups such as the Ku Klux Klan. They used organization, intimidation and force to achieve political purposes of restoring the Democrats to power, overturning Republicans, and repressing civil and voting rights of freedmen. During the 1876, 1898 and 1900 campaigns in North Carolina, the Red Shirts played prominent roles in intimidating non-Democratic Party voters.","[179553, 33178, 146730, 30636, 55040, 16949861, 13149886, 307923, 6398451, 6416994, 146730, 608974, 18130, 608974, 30636, 16779, 21650]"
265,348010,Redshirts (Italy),Politics,3,en,"Redshirts (Italian: Camicie rosse or Giubbe rosse), also called Red coats, are volunteers who followed the Italian patriot Giuseppe Garibaldi during his campaigns. The name derived from the color of their shirts or loose fitting blouses that the volunteers, usually called Garibaldini, which were wore in lieu of a uniform.
The force originated as the Italian Legion supporting the Colorado Party during the Uruguayan Civil War. The story is that Garibaldi was given red shirts destined for slaughterhouse workers. Later, during the wars of Italian Unification, the Redshirts won several battles against the armies of the Austrian Empire, the Kingdom of Two Sicilies and the Papal States. Most notably, Garibaldi led his Redshirts in the Expedition of the Thousand of 1860, which concluded with the annexation of Sicily, Southern Italy, Marche and Umbria to the Kingdom of Sardinia, which led to the creation of the newly-unified Kingdom of Italy. His military enterprises in South America and Europe made Garibaldi become known as the ""Hero of the Two Worlds"".The term Redshirts and Garibaldino were also used to describe Italian volunteers in subsequent international conflicts, including the Garibaldi Legion of Poland organized by Garibaldi's son Menotti during the January Uprising (1863); the Redshirt volunteers led by Garibaldi's son Ricciotti that fought with the army of Greece during the Greco-Turkish War (1897) and the Balkan League during the First Balkan War (1912-1913); the Garibaldi Legion who fought for France in World War I (1914-1915); the Garibaldi Battalion who fought for the Republicans in the Spanish Civil War; and the Italian antifascist partisans in World War II. 
The Redshirts were very popular and influenced many armies worldwide. For example, during the American Civil War, the Union's Garibaldi Guard and its Confederate counterpart, the Garibaldi Legion, wore red shirts as a part of their uniforms.
The Garibaldi shirt also became a popular type of clothing. According to A Cultural History of the Modern Age: The Crisis of the European Soul, ""For a considerable time Garibaldi was the most famous man in Europe, and the red shirt, la camicia rossa, became the fashion for ladies, even outside Italy"".","[14708, 21486576, 588643, 8864219, 59642, 266894, 21486505, 59534, 1840514, 27619, 897351, 301292, 51590, 21486771, 9804204, 30418004, 56937235, 385967, 13475018, 573527, 294429, 44948791, 18109403, 18842471, 883438, 863, 14498430, 60493839, 17625608]"
266,1070821,Silver Legion of America,Politics,3,en,"The Silver Legion of America, commonly known as the Silver Shirts, was an underground American fascist organization founded by William Dudley Pelley and headquartered in Asheville, North Carolina.","[11054, 833097, 127718]"
267,1022773,Social Credit Party of Great Britain and Northern Ireland,Politics,3,en,"The Social Credit Party of Great Britain and Northern Ireland was a political party in the United Kingdom.  It grew out of the Kibbo Kift, which was established in 1920 as a more craft-based alternative for youth to the Boy Scouts.","[23996, 31717, 996545, 261177, 27918]"
268,571301,Solidarité Française,Politics,3,en,"Solidarité Française (""French Solidarity"") was a French far-right league founded in 1933 by perfume manufacturer François Coty (1874-1934)  as  a ""Parti national corporatif républicain"".After Coty's death, it was commanded by Major Jean Renaud, members dressed in blue shirts, black berets, and jackboots, and shouted the slogan ""France for the French"".The movement claimed a strength of 180,000 in 1934, with 80,000 in Paris; the Parisian police thought the number in Paris closer to 15,000. The small membership did not however isolate the group: the Solidarité Française found itself integrated in the loose coalition of far right movements such as Action Française and Pierre Taittinger's Jeunesse Patriotes.
The group gained notoriety during the rally and later riot during the 6 February 1934 crisis, in front of the Parliament seat in the Palais Bourbon. It was dissolved by a law adopted by the Popular Front government of Léon Blum in June 1936. Many members of Solidarité Française subsequently joined Jacques Doriot's fascist Parti Populaire Français (PPF).","[6028755, 571313, 201920, 22989, 221220, 219732, 5714136, 571306, 5013592, 372251, 569118, 342137, 904731, 3239136]"
269,13550416,South African Gentile National Socialist Movement,Politics,3,en,"Greyshirts or Gryshemde is the common short-form name given to the South African Gentile National Socialist Movement, a South African Nazi movement that existed during the 1930s and 1940s. Initially referring only to a paramilitary group, it soon became shorthand for the movement as a whole.
The NSDAP/AO arrived in South Africa in 1932 and as a result a number of groups sympathetic to Nazism emerged. The most notable of these was the South African Gentile National Socialist Movement (also known as the South African Christian National Socialist Movement), formed by Louis Weichardt the following year. A fiercely anti-Semitic group, it organised the Gryshemde as its equivalent of the Sturmabteilung, although the grey shirt became so associated with the group that it was applied to the movement as a whole. In contrast to some extremist groups the Greyshirts did not split along linguistic lines, but rather sought to work with both the Afrikaans and the English-speaking populations.The Greyshirts struggled to maintain unity and spawned a number of minor splinter groups, such as Johannes von Moltke's South African Fascists. Most of these groups united under Daniel François Malan's aegis when he formed his 'Purified' National Party, although the Greyshirts did not take part and contested the 1938 election alone. The decision proved unwise, however, as the Greyshirts failed to make any impact. The group was roundly attacked by the National Party, with an article appearing in Die Burger in October 1934 stating that: 'We believe that this party, generally known as the Greyshirts, under the cloak of an anti-Jewish movement, strives for a dangerous form of government in South Africa. The Greyshirts have as their aim to set up a dictator in South Africa.'Jewish immigration from Nazi Germany to South Africa grew significantly during the 1930s and the Greyshirts launched a campaign calling for an end to the practice. A ship was chartered by the Council for German Jewry, a UK-based group, to bring as many Jews as possible to Cape Town, leading to the Greyshirts organising a mass protest against the move. The scale of opposition was such that Sarah Millin appealed to Jan Smuts to deal with the Greyshirts, although her request was ignored. Indeed, relations between the National Party and the Greyshirts actually improved, initially as a result of a 1937 letter from Frans Erasmus, at the time Secretary of the National Party, praising the Greyshirts for bringing the ""Jewish problem"" to the fore and culminating in a number of leading Greyshirts also holding National Party membership.Activities were monitored during the Second World War, although the Greyshirts continued to exist and renamed themselves the White Workers Party in 1949. However, by this time most of the membership had been lost to the Herenigde Nasionale Party and so the Greyshirts faded.","[17416221, 31045316, 2570087, 1159146, 1078, 54378, 2162, 8569916, 424372, 29836666, 4149142, 390975, 4423937, 25955086, 21212, 6653, 2386085, 204687, 2994678, 32927, 4169735]"
270,35245019,Stewards (paramilitary organisation),Politics,3,en,"The Stewards, also informally referred to as Blackshirts, were the paramilitary wing of the British Union of Fascists (BUF). They served a similar role as the Blackshirts of the National Fascist Party of Italy and also wore black uniforms. The Stewards were officially an organization of guards to protect Oswald Mosley and eject groups of hecklers from the audience of speeches by BUF officials. In practice, the Stewards physically assaulted hecklers and political opponents with truncheons of rubber or lead.","[177183, 40628217, 10494547, 69236, 12841199, 890212, 1528781, 177181, 18499, 25432026]"
271,54378,Sturmabteilung,Politics,3,en,"The Sturmabteilung (German: [ˈʃtʊʁmʔapˌtaɪlʊŋ] (listen); SA; literally ""Storm Detachment"") was the Nazi Party's (National Socialist German Workers' Party) original paramilitary wing. It played a significant role in Adolf Hitler's rise to power in the 1920s and 1930s. Its primary purposes were providing protection for Nazi rallies and assemblies, disrupting the meetings of opposing parties, fighting against the paramilitary units of the opposing parties, especially the Roter Frontkämpferbund of the Communist Party of Germany (KPD) and the Reichsbanner Schwarz-Rot-Gold of the Social Democratic Party of Germany (SPD), and intimidating Romani, trade unionists, and especially Jews.
The SA were colloquially called Brownshirts (Braunhemden) because of the colour of their  uniform's shirts, similar to Benito Mussolini's blackshirts. The official uniform of the SA was the brown shirt with a brown tie. The color came about because a large shipment of Lettow-shirts, originally intended for the German colonial troops in Germany's former East Africa colony, was purchased in 1921 by Gerhard Roßbach for use by his Freikorps paramilitary unit. They were later used for his Schill Youth organization in Salzburg, and in 1924 were adopted by the Schill Youth in Germany. The ""Schill Sportversand"" then became the main supplier for the SA brown shirts. The SA developed pseudo-military titles for its members, with ranks that were later adopted by several other Nazi Party groups, chief amongst them the Schutzstaffel (SS), which originated as a branch of the SA before it was separated from it after the Night of the Long Knives.
After Adolf Hitler ordered the Night of the Long Knives (die Nacht der langen Messer) in 1934, he withdrew his support for the SA. The SA continued to exist but had lost almost all its influence, and was effectively superseded by the SS, which had carried out Hitler's orders in the purge, and thereafter was formally removed from the SA. The SA remained in existence until after Nazi Germany's final capitulation to the Allies in 1945, after which it was disbanded and outlawed by the Allied Control Council.","[18005146, -1, 3560948, 21736, 146730, 3796622, 8007721, 265557, 14337444, 60585, 26152, 17626, 25955086, 1239525, 19283178, 40628217, 564011, 264117, 569160, 197051, 8827538, 11284, 1239525, 27040, 53901, 2731583, 53901, 27040, 360422, 2198844, 19278647]"
272,69973780,Yellow vests movement (Canada),Politics,3,en,Yellow vests movement (Canada) refers to a series of protests in Canada inspired by the Yellow vests protests that began in France in 2018.,[59100122]
273,59100122,Yellow vests protests,Politics,3,en,"The yellow vests protests or yellow jackets protests (French: Mouvement des gilets jaunes, pronounced [muvmɑ̃ de ʒilɛ ʒon]) are a series of populist grassroots weekly protests in France, at first for economic justice and later for institutional political reforms, that began in France on 17 November 2018.
After an online petition posted in May 2018 had attracted nearly 1 million signatures, mass demonstrations began on 17 November. The movement was initially motivated by rising crude oil and fuel prices, a high cost of living, and economic inequality; it claims that a disproportionate burden of taxation in France was falling on the working and middle classes, especially in rural and peri-urban areas. The protesters have called for lower fuel taxes, a reintroduction of the solidarity tax on wealth, a minimum wage increase, among other things. On 29 November 2018, a list of 42 demands was made public and went viral on social media, becoming de facto a structuring basis for the movement, covering a wide range of eclectic topics, mostly related to democracy, and social and fiscal justice. After President Emmanuel Macron made an address on TV on 10 December announcing the cancellation of the fuel tax increase and other social measures, the movement evolved, and the citizens' initiative referendums became its unique revendication. Participation in the weekly protests diminished due to violence, particularly due to the loss of eyes, hands, and other neurological disorders caused by police blast balls. The protests eventually stopped due to the COVID-19 pandemic in France but continued again after health restrictions lifted.The movement spans the political spectrum. According to one poll, few of those protesting had voted for Macron in the 2017 French presidential election; many had showed political alienation by not voting, or had voted for far-right or far-left candidates. Rising fuel prices initially sparked the demonstrations. Yellow high-visibility vests, which French law requires all drivers to have in their vehicles and to wear during emergency situations, were chosen as ""a unifying thread and call to arms"" because of their convenience, visibility, ubiquity, and association with working-class industries. The protests have involved demonstrations and the blocking of roads and fuel depots, some of which developed into major riots, described as the most violent since those of May 68. The police action, resulting in multiple incidences of loss of limb, has been criticized by politicians and international media; it has sometimes resulted in police officers being charged for their violent behavior. The movement has received international attention. Protesters in many places around the world have used the yellow vest as a symbol. About 3 million people participated in the yellow vests movement.","[10597, 18674691, 211484, 451914, 16369, 350685, 25432026, 23195, 21188370, 522934, 370432, 2673279, 212614, 21805423, 360781, 1047694, 18862, 43671127, 59595577, 46980879, 63216759, 23968967, 15299336, 221220, 18247344, 203604, 311205]"
274,11140602,Yugoslav Radical Union,Politics,3,en,"The Yugoslav Radical Union (Serbian: Jugoslovenska radikalna zajednica, Југословенска радикална заједница; Slovene: Jugoslovanska radikalna skupnost, Croatian: Jugoslavenska radikalna zajednica; or JRZ) was the ruling far-right party of Yugoslavia from 1934 until the 1941 coup d'état.
The party, whose agenda was based on fascism, was the dominant political movement in the country until 1939, when Milan Stojadinović was removed as prime minister. Party members wore green shirt uniforms and šajkača caps, and they addressed Stojadinović as Vođa 'Leader'.The party also had a paramilitary wing called the Greenshirts, who assaulted and clashed with those who were against Stojadinović's rule. Stojadinović told Italian foreign minister Galeazzo Ciano that, although the party had initially been established as a moderate authoritarian movement, his intention was to model the party after the Italian National Fascist Party.Milan Stojadinović led the party until 1939, when his second cabinet collapsed due to his pro-Axis policy. He was replaced by Dragiša Cvetković as prime minister and de jure party leader. The party practically ceased to exist with the formation of the Cvetković–Maček government in 1939, although JRZ was not formally abolished or dissolved.","[75595, 28135, 26276394, 221220, 30472584, 11054, 803012, 543854, 147840, 10494547, 43507, 741205, 8629229]"
