,pageid,title,category,label,language,text,links
82,523766,2008 Eskrim Genç Erkekler Dünya Kupası,Spor,1,tr,"2008 Eskrim Genç Erkekler Dünya Kupası İran'ın Yezd kentinde düzenlenen turnuva. Buradan Türkiye 2 altın 1 bronz madalya kazandı. Türk sporculardan flörede Utku Uluşahin ve epede Barış Badoğlu altın madalya kazandı. Aynı turnuvada, kılıçta Alican Aydın bronz madalya ile yetindi.
Aynı kategoride Atalay Şen ise beşinci sırada yer aldı. Eskrim Federasyonu Başkanı Müminhan Bilgin, planlı çalışmalarının ve eğitime verdikleri önemin karşılığını aldıklarını belirterek, Amacımız en az bir sporcumuzu Pekin Olimpiyatları'na götürmek demiştir.","[-1, -1, -1]"
83,1081348,2010 Avrupa Kadınlar Hentbol Şampiyonası,Spor,1,tr,2010 Kadınlar Avrupa Hentbol Şampiyonası Danimarka ve Norveç 'in ev sahipliğinde 7 - 19 Aralık tarihleri arasında gerçekleştirilecektir. Şampiyona ilk defa iki ev sahibi ülke tarafından düzenlenmektedir.,"[2268799, 3700, 500052]"
84,1141292,2010 Yaz Gençlik Olimpiyatları,Spor,1,tr,"2010 Gençlik Olimpiyatları, düzenlenen ilk Gençlik Olimpiyat Oyunlarıdır. 14-26 Ağustos 2010 tarihleri arasında Singapur'da yapılmıştır. 14 ve 18 yaşları arasında 204 ülkeden 3,531 sporcu oyunlara katılmıştır. Singapur'un oyunlara ev sahipliği yapacağı 21 Şubat 2008'de Uluslararası Olimpiyat Komitesi tarafından açıklanmıştır.","[-1, -1, -1]"
85,2249782,2017 FIFA Plaj Futbolu Dünya Kupası,Spor,1,tr,2017 FIFA Plaj Futbolu Dünya Kupası 27 Nisan - 7 Mayıs tarihleri arasında Bahamalar'da gerçekleştirilmiştir.,"[-1, -1, 4376]"
86,1751755,2019 Avrupa Oyunları,Spor,1,tr,"2019 Avrupa Olimpiyat Oyunları, ikincisinin düzenlenmesi beklenen çok sporlu etkinlik. Ev sahibi ilk olarak Hollanda olarak belirlenmiştir ancak maddi sorunlar nedeniyle hakkını EOC'a iade etmiştir.","[-1, 1156316, 14612]"
87,2550213,2020 FIFA Kulüpler Dünya Kupası,Spor,1,tr,"2020 FIFA Kulüpler Dünya Kupası, Katar'da düzenlenecek olan 17. FIFA Kulüpler Dünya Kupası turnuvasıdır. 2019-20 sezonunda, altı kıtasal futbol konfederasyonunun en üst seviye turnuvalarını şampiyon olarak tamamlayan takımlar ile ev sahibi ülkenin en üst seviye futbol ligini birincilikle bitiren takımın katılımıyla 4 - 11 Şubat tarihleri arasında gerçekleştirdi ve Son Şampiyon Bayern oldu.
Aralık ayında düzenlenmesi planlanan organizasyon COVID-19 pandemisi nedeniyle 2021 senesine ertelendi. 2020 AFC Şampiyonlar Ligi şampiyonu Aralık ortasında, 2020 Copa Libertadores şampiyonu 2021 Ocak ayında belli olacağından dolayı, turnuva tarihinin ertelenmesine neden oldu.","[1400594, 1682202, 1401308]"
88,2858482,2021 FIFA Kulüpler Dünya Kupası,Spor,1,tr,"2021 FIFA Kulüpler Dünya Kupası, Birleşik Arap Emirlikleri'nde düzenlenecek olan 18. FIFA Kulüpler Dünya Kupası turnuvasıdır. Altı kıtasal futbol konfederasyonunun en üst seviye turnuvalarını şampiyon olarak tamamlayan takımlar ile ev sahibi ülkenin en üst seviye futbol ligini birincilikle bitiren takımın katılımıyla gerçekleşecektir. Turnuva 2022'nin Şubat ayında düzenlenecektir.
FIFA Kulüpler Dünya Kupası 1. Tur maçı 3 Şubat 2022 tarihinde Birleşik Arap Emirlikleri temsilcisi Al Jazira ile Tahiti temsilcisi A.S. Pirae karşılaşmıştır. Bu turun galibi 4 - 1'lik skorla Al Jazira olmuştur. 
İkinci turda oynanacak iki karşılaşmadan ilki 5 Şubat 2022 tarihinde Mısır temsilcisi El-Ehli ile  Meksika temsilcisi CF Monterrey arasında oynanmıştır. 53. dakikada gelen gol ile karşılaşmayı 1-0 El-Ehli kazandı. Böylelikle El Ehli yarı finale çıktı ve yarı finalde Brezilya temsilcisi SE Palmeiras 'ın rakibi oldu.
İkinci turda oynanacak iki karşılaşmadan ikincisi 6 Şubat 2022 tarihinde ilk turdan gelen Birleşik Arap Emirlikleri temsilcisi Al Jazira ile Suudi Arabistan temsilcisi El - Hilâl arasında oynandı. Karşılaşmayı 1-0 kazanan El-Ehli yarı finale yükseldi.
SE Palmeiras yarı finalde El-Ehli'yi 2-0 yenerek finale yükseldi.
Üçüncülük yarışmasında. El-Ehil 4-0 El-Hilâl
El-Ehil üçüncü sıradaydı, El-Hilâl dördüncü oldu.
Chelsea, Palmeiras'ı 2-1 yenerek tarihinde ilk kez FIFA Dünya Kulüpler Kupası'nı kazanarak şampiyon oldu. Palmeiras ise ikinci oldu. 
Kulüpler DEl-Hysı, yeni formatıyla Haziran Temmuz aylarında 24 takımlı yeni formatıyla Çin'de düzenlenecekti. COVID-19 pandemisi nedeniyle 2020 Avrupa Futbol Şampiyonası ve 2020 Copa America'in 2021 ertelenmesiyle fikstür karmaşısına neden oldu. Bunun üzerine FIFA, geçerli olan mevcut 7 takımlı formatıyla 2021 FIFA Kulüpler Dünya Kupası'nın Japonya'da düzenleyeceğini açıkladı.","[1400594, 1682202, 1401308]"
89,3242778,2032 Yaz Olimpiyatları,Spor,1,tr,"2032 Yaz Olimpiyatları veya resmî adıyla Games of the XXXV Olympiad, Uluslararası Olimpiyat Komitesi tarafından organize edilmesi beklenen etkinliktir.","[35607, 198066, 198302]"
90,176094,470 (yelkenli),Spor,1,tr,"470; kontra omurga ve Bermuda donanımına sahip olan ve iki kişilik bir mürettebat için tasarlanan tek gövdeli bir kayık/bottur.
İsmini botun santimetre cinsinden uzunluğundan alan 470, (bot tam olarak 4.7 metre uzunluğundadır), 1976 Olimpiyatlarından beri Olimpik sınıftadır. Söz konusu sınıf başlangıçta açık bir sınıf olarak kabul edilmiştir, ancak 1988 Olimpiyatlarından beri erkekler ve kadınlar için ayrı etkinlikler düzenlenmektedir. 470, dahili sephiye depolarıyla birlikte camla güçlendirilmiş plastikten oluşmaktadır. Ön güverte oldukça hafif şekilde inşa edilmiştir ve üzerinde durmakta olan kişinin ağırlığını destekleyecek şekilde tasarlanmamıştır.
Hem meraklılar hem de gemicilik okulları arasında oldukça popüler olan bir sınıf olan 470, aşırı bir kontrol zorluğu olmadan yüksek performanslı botlar konusunda güzel bir başlangıç teşkil etmektedir. Yeni başlayanlar için tasarlanan bir bot değildir, çoğu 470 kullanıcısı daha stabil ve daha kolay bir botta deneyim kazandıktan sonra 470'e geçmektedir. 470'in kullanımı zorluklar içerebilmekte ve çoğu zaman büyük yelken alanı ve trapeze bağlı olabilmektedir.
420 de, 470 için gençleri yetiştirmek amacıyla tasarlanan daha küçük bir bot sınıfıdır.","[206516, 220935, 332966]"
91,1301377,Aalborg BK,Spor,1,tr,"Aalborg Boldspilklub Danimarka'nın Aalborg kentinde kurulan spor kulübüdür. Kulüp kısaca Aalborg BK veya AaB olarak da bilinir. Tenis, kriket, basketbol, florbol, buz hokeyi, hentbol ve futbol dallarında faaliyet gösteren şubeleri vardır. Tüm takımları Danimarka'nın üst düzey liglerinde mücadele etmektedir. AaB 13 Mayıs 1885'de İngiliz mühendisler tarafından kurulmuştur. İlk spor dalı krikettir.","[-1, -1, 392359]"
92,1820347,Achille Compagnoni,Spor,1,tr,"Achille Compagnoni (26 Eylül 1914 - 13 Mayıs 2009), İtalyan dağcı ve kayakçı. 31 Temmuz 1954 tarihinde Lino Lacedelli ve Walter Bonatti'yle birlikte K2 Dağı'nın doruğuna ulaşmıştır. Compagnoni bu tırmanışın öyküsünü 2004 yılında K2. Il prezzo della conquista adıyla kaleme almıştır.","[41436, 5255, 5255]"
93,2548176,Air Force (ayakkabı),Spor,1,tr,"Air Force, Air Force 1 ile başlayan ve Air Force 2, Air Force 3, Air Force STS, Air Force 5, Air Force XXV serilerini de kapsayan Nike, Inc. tarafından üretilen bir spor ayakkabısıdır. Air Force 1, Bruce Kilgore tarafından tasarlandı ve Nike Air türünü kullanan ilk basketbol ayakkabısı oldu. Ayakkabının alçak, orta ve yüksek bilek seçenekleri vardır.","[2462028, 748006, 1958]"
94,2312296,Akhisar Belediyespor,Spor,1,tr,"Akhisar Belediyespor Kulübü veya tam adı ile Akhisar Belediye Gençlik ve Spor Kulübü, merkezi Manisa'nın Akhisar ilçesinde olan, özellikle Akhisarspor futbol takımı ile tanınan spor kulübüdür. 1970 yılında kurulan kulübün başkanlığını 2019 yılı itibarı ile iş adamı Fatih Karabulut yapmaktadır.","[25097, 2312296, -1]"
95,579824,ÍB Akraness,Spor,1,tr,"Íþróttabandalag Akraness, İzlanda'da bulunan bir spor kulübü.
Kulüp İzlanda'nın Akranes şehrinde, 1946 yılında kurulmuştur. Futbol takımı, İzlanda'nın en üst ligi olan Úrvalsdeild'de mücadele etmektedir. Maçlarını ise 4.850 kişilik Akranesvöllur stadında oynamaktadır. 1976-77 sezonu Şampiyon Kulüpler Kupası'nın 1. turunda Trabzonspor ile karşılaşmış ancak rakibine kendi sahasında 3-1, deplasmanda ise 3-2 yenilerek kupadan elenmiştir.
Futbol dışında basketbol, golf, binicilik, yüzme, jimnastik, voleybol, bowling, karate gibi spor dallarında da şubeleri vardır.","[-1, -1, -1]"
96,1923869,Aloma's Ruler,Spor,1,tr,"Aloma's Ruler (1979 – 2003) ABD doğumlu, safkan yarış atı ve aygır. Katıldığı 13 yarışın 7 tanesinden birinci olarak ayrılmayı başaran aygır 1982 yılı Preakness Stakes galibidir.","[-1, 1958, 35942]"
97,1050037,Alp disiplini,Spor,1,tr,"Alp disiplini (alpine skiing ya da ""downhill skiing"") kar üzerinde kayaklarla birlikte yapılan, kapılardan geçerek en hızlı aşağıya inmenin temel olduğu bir yarışmadır. 1936 Kış Olimpiyatları ile birlikte olimpiyat sporları arasına katılmıştır. Sporcular olimpiyat ve dünya şampiyonalarına katılabildiği gibi, her sene dünya kupası yarışlarına da katılır. Alp disiplini kapsamında dört önemli yarış türü vardır. Bunlar, slalom (SL), büyük slalom (GS), süper büyük slalom (super-G) ve iniş yarışlarıdır.
Slalom, en teknik ve yavaş yarıştır. Hız saatte 55 km.'ye ulaşır. İniş yarışları, bu disiplinin en hızlı yarışıdır. Hız saatte 100 km'yi bulur. Büyük slalom yarışları teknik, süper büyük slalom ise hız yarışması olarak kabul edilir ve iniş yarışlarına yakın hızlar elde edilir. Ayrıca aynı günde bir iniş, iki slalom yarışının yapıldığı ve burada sürelerin toplandığı bir kombine yarışma da yapılır.","[467352, 8283, 1235473]"
98,505934,Alpinizm,Spor,1,tr,"İçerisinde kaya,kar, buzul tırmanış özelliklerini bulunduran dağcılık teknik ve malzemelerini kullanarak doğrudan zirve yapmaktır
Kendi içinde 4 ana kısma ayrılır .

Hiking: Doğada; genelde günübirlik olarak yapılan ve zorluk içermeyen doğa yürüyüş etkinliğidir.
Trekking: Doğada; günübirlik veya kamplı olarak yapılan zorluk içeren doğa yürüyüş etkinliğidir.
Expedıtıon: Doğada uzun süreli (genellikle 1 haftalık) yatılı olarak yapılan etkinliktir.
Ferrata: Kayaya sabitlenmiş metal merdivenleri ve telleri kullanarak yapılan yapay tırmanış şeklidir.","[1381296, 113461, 5255]"
99,1923407,Alydar,Spor,1,tr,"Alydar (23 Mart, 1975 – 15 Kasım, 1990) ABD doğumlu, safkan yarış atı ve aygır. Katıldığı 26 yarışın 14 tanesinden birinci olarak ayrılmayı başaran aygır 1978 yılı Kentucky Derby ikincisidir. Alydar, 15 Kasım 1990 tarihinde ölmüş, ölümü şüpheli olarak değerlendirilmiştir.","[-1, -1, 1958]"
100,647,Ekonomi,Ekonomi,2,tr,"Ekonomi, üretim, ticaret, dağıtım ve tüketim, ithalat ve ihracattan oluşan insan etkinliğidir. İnsanın ihtiyaçlarını karşılamada yapılan her türlü faaliyeti içerir.
Ekonomi belli bir bölge içindeki ekonomik sistemden oluşur. Bu sistem o bölgedeki iş gücünü, sermayeyi, doğal kaynakları; üretim, ticaret ile dağıtımda rol alan ekonomik kuruluşları ve o bölgedeki mal ile hizmetlerin tüketimini içerir. Bir ekonomi teknolojik evrim, tarih ve sosyal organizasyon ile coğrafya, doğal kaynaklar, gelir ve ekoloji gibi ana faktörlerin birleşmesiyle oluşur.
Ekonomi sözcüğünün; ""oikia"" (Yunanca: ev) ve ""nomos"" (Yunanca: kural) köklerinden gelir, ""ev yönetimi"" anlamındadır.
Tüm meslekler, kuruluşlar veya ekonomik faaliyetler ekonomiye katkıda bulunur. Tüketim, tasarruf ve yatırım ekonominin çekirdek öğelerindendir ve pazarın dengesini belirler. Ekonominin birincil, ikincil ve üçüncül olmak üzere üç sektörü mevcuttur.
Tarih boyunca toplumlar karmaşıklaştıkça ekonomi de gelişmiştir. Sümerler mal paraya dayanan büyük ölçekte bir ekonomi oluştururken, günümüzdeki anlamıyla ilk ekonomiyi Babilliler ve komşu şehir devletleri kurmuştur.


== Kaynakça ==","[-1, 1287113, 2187600]"
101,901709,JEL sınıflandırma kodları,Ekonomi,2,tr,"Ekonomi alanındaki başlıklar Journal of Economic Literature (JEL) denilen bir makale sınıflandırma sistemiyle sınıflandırılırlar. 
On dokuz ana kategori bulunmaktadır ve her biri alt kategorilerine ayrılmıştır.
Başlıca kodlar şunlardır:

JEL: A - Genel ekonomi and Çalışmalar
JEL: B - İktisadi Düşünce Okulları veMetodoloji

JEL: C - Matematiksel ve kantitatif metotlar
JEL: D - Mikroekonomi
JEL: E - Makroekonomi ve Monetarizm
JEL: F - Uluslararası ekonomi
JEL: G - Finansal ekonomi
JEL: H - Kamu ekonomisi
JEL: I - Sağlık, Eğitim, and Refah ekonomisi
JEL: J - Çalışma
JEL: K - Hukuk ve ekonomi
JEL: L - Endüstriyel organizasyon
JEL: M - İşletme Yönetimi and İşletme Ekonomisi; Pazarlama; Muhasebe
JEL: N - Ekonomi tarihi
JEL: O - İktisadi Kalkınma, Teknolojik Değişim ve Büyüme
JEL: P - Ekonomik sistemler
JEL: Q - Tarım Ekonomisi, Doğal Kaynak Ekonomisi, Çevresel Ekonomi ve Ekolojik Ekonomi
JEL: R - Kent, Kırsal, ve Bölgesel
JEL: Y - Çeşitli kategoriler
JEL: Z - Diğer özel başlıklar","[-1, -1, -1]"
102,1720768,Albüm satış sertifikası,Ekonomi,2,tr,Albüm satış sertifikası müzik kayıtlarının kaç tane kopya satıldığını veya sipariş edildiğini tasdikleyen sistemdir. Satış barajları ülkeye veya şarkıcıya-türe göre değişebilir.,"[338442, 1932919, 352086]"
103,1627843,Ana akım iktisat,Ekonomi,2,tr,"Ana akım iktisat, halihazırda üniversitelerde öğretilmekte olan ekonomi yaklaşımını ifade eder. Genel olarak üniversitelerde Heteredoks yaklaşıma yönelik değil ana akım iktisata yönelik eğitim verilmektedir. Neoklasik iktisat ile neoklasik sentez, neoklasik yöntemler ile makro ekonomik keynesyen yaklaşımla ilişkilendirilmiştir.Ana akım iktisat yaklaşımı kendi içinde tuzlu su ekonomi(temsilcileri; Berkeley, Harvard, MIT, Pennsylvania, Princeton, ve Yale) ve Laissez faire düşüncesini temsil eden tatlı su ekonomisi(temsilcileri; Chicago okulu, Carnegie Mellon University,Rochester Üniversitesi ve Minnesota Üniversitesi) olarak bir ayrıma tabi tutulmaktadır. Bu düşünce okullarının ikisi de neoklasik sentez ile ilişkilidir.


== Kaynakça ==","[83056, 1990, 1624798]"
104,133598,Anayasal iktisat,Ekonomi,2,tr,"Anayasal iktisat teorisi devletin gücü ve yetkilerinin nasıl sınırlandırılabileceğini ve nasıl sınırlandırılması gerektiğini inceleyen bir disiplindir. James M. Buchanan ve Anthony Downs, anayasal iktisadı şu şekilde tanımlamaktadır: 

Anayasal iktisat...ekonomik ve politik birimlerin tercihlerini ve faaliyetlerini sınırlayan alternatif yasal-kurumsal ve anayasal kurallar bütününün işleyiş özelliklerini açıklamaya çalışır.","[1990, -1, -1]"
105,147950,Asgari ücret,Ekonomi,2,tr,"Asgari ücret veya minimum ücret, yasal bakımdan işçilere ödenebilecek en düşük seviyedir; işçilerin belirlenen sınırın altında emeğini satamayacaklarını belirtir. Çoğu ülke 20. yüzyılın sonuna doğru asgari ücret mevzuatını uygulamaya başlamıştır.
İşçinin gıda, konut, giyim, sağlık, ulaşım, kültür vb. gereksinimlerini günün fiyatları üzerinden en az düzeyde karşılayacak biçimde hesaplanır. Ülkelere göre asgari ücret açıklamaları değişkenlik gösterebilir; kimileri sadece saatlik bazda açıklarken diğerleri doğrudan belirli bir saatlik çalışmanın karşılığı olarak aylık bazda açıklar. Asgari ücret çalışma süresiyle yakından bağlantılıdır.","[3105078, 14925, 1571224]"
106,2071605,Baltık Kuru Yük Endeksi,Ekonomi,2,tr,"Baltık Kuru Yük Endeksi (BDI), Londra merkezli Baltic Exchange tarafından günlük yayınlanan bir ekonomik göstergedir. Adından farklı olarak Baltık Denizi ülkeleriyle sınırlı değildir. Endeks Handysize, Supramax, Panamax ve Capesize dökme yük gemilerinin tonajları, sayıları, rotaları, taşıdıkları yük ve fiyatı göz önünde tutularak hesaplanan bir değerdir.","[86271, 26578, 22284]"
107,377003,Bankalararası Döviz Piyasası,Ekonomi,2,tr,"Bankalararası Döviz Piyasası, 1990'dan beri çalışan piyasada bankalar, kurumlar ve özel finans kurumları işlem yapar. Bankalar, birbirleriyle ve sadece line'ı olan bankalarla sadece line limitleriyle iş yapar. Bu iş için teminat talep etmezler. Reuters'de, bir Amerikan doları için alış satış kotasyonları ilan edilir. Bu kotasyonlar ancak 1.000.000 Amerikan doları için geçerlidir. Fiyat, pazarlıklıdır.
Merkez Bankası bu piyasaya müdahale edebilmektedir. Piyasanın 10'da açılmasını takiben kotasyonları izler, eğer kotasyonlar tolere edilebilen seviyeyi aşarsa müdahaleye başlar. Merkez Bankası Döviz ve Efektif Piyasaları Müdürlüğü,en yüksek dolar alış kuru veren bankalardan başlayarak telefonla, minimum işlem limiti olan 1.000.000 dolarlık satışlar yapar ve satışlar hedeflenen fiyata kadar devam eder. Bankalar, aldıkları dolar karşılığı TL'yi EFT sistemi kapanıncaya kadar Merkez Bankası'na yatırır. Bankalar, TL yükümlülüğünü karşılayamazsa cezai işlem yapılır. Döviz Interbankında Londra kaynaklı işlemlerde büyük bankalarla Türk bankaları brokerlar aracılığıyla işlem yapmaktadırlar.","[35942, 3755, 362537]"
108,76627,Beyt-ül mal,Ekonomi,2,tr,"Beyt-ül mal, İslam devletlerinde devlet hazinesidir. Arap-İslam Devleti'nin kuruluşundan Osmanlı Devleti'nin yıkılışına dek bu ad kullanılmıştır.
İslami özellikteki devletlerde Beyt-ül Mal'ın en önemli gelir kaynakları:

Müslümanlar'dan alınan vergiler (Aşar, Ağnam vb.)
Müslüman olmayanlardan (Zimmi) alınan vergiler (Haraç, Cizye vb.)
Maden, orman, tuzla kiraları
Gümrük (Baç) vergileri
Savaş ganimetleri (1/40'ı Sultana, 1/5'i Hazineye)
Bağlı devletler ile beyliklerin yıllık vergileri ve gönderilen armağanlar","[47013, 1722543, 976395]"
109,2117094,Birinci Türkiye Ziraat Kongresi,Ekonomi,2,tr,"Dünya Ekonomik Bunalımı'nın Türkiye tarımına olumsuz etkileri ve bunun sonucu köylünün daha da yoksullaşması devleti tarımda yeni arayışlara itmişti. 1931 yılında Millî İktisat ve Tasarruf Cemiyeti tarafından ülkenin tarımsal sorunlarını ortaya koymak ve bu sorunlara çözüm yolları önermek amacıyla l. Ziraat Kongresi toplandı. 5 Ocak 1931'de toplanan l. Ziraat Kongresi'nin hazırlıklarına 1930 yılının Eylül ayında başlandı. Ziraat Odaları tarafından tarafından seçilerek, kongreye gönderilen üyelerin yol ve Ankara'daki harcamalarının Özel İdarelerce karşılanması için İktisat Vekaleti'nden Ziraat Müdürlükleri'ne emir gönderildi.","[83056, 441903, 197971]"
110,421857,Birincil mallar,Ekonomi,2,tr,"Birincil mallar, Amerika Birleşik Devletleri'li filozof John Rawls tarafından 1971 yılında yazılmış A Theory of Justice adlı  eserde tanımlanan kavramlar. Birincil mallar Rawls tarafından ""Her rasyonel insan tarafından istenildiği düşünülen şeylerdir"" şeklinde tanımlanmaktadır. Adalet Teorisi'nde tanımlandığı üzere, temel haklar, hürriyetler, bir toplumda bölüşümü olanaklı kılan gelir ve servet birincil malları oluşturur. Rawls’ın adalet dağılımı bu malların bireyler arasında dağılımı koşullarına biçimlenmektedir.","[646219, 1958, 647]"
111,1948896,Çalışma ekonomisi,Ekonomi,2,tr,"Çalışma ekonomisi, ücretli işçi pazarının etkinliğiyle dinamiğini anlamaya çalışan iktisat dalıdır. Emek pazarları işçilerle işverenlerin karşılıklı etkinliğiyle çalışır. Emek pazarının talep yanını işverenler, arz yanını işçiler oluşturur.


== Kaynakça ==","[-1, 1287113, 2187600]"
112,689476,Çalışma Ekonomisi ve Endüstri İlişkileri Bölümü,Ekonomi,2,tr,"Çalışma İktisadı ve Sanayi İlişkileri bölümünün geçmişi, ilk önce İstanbul Üniversitesi'nde ""İçtimai Siyaset"", sonrasında Mülkiye'de ""Sosyal Siyaset Kürsüsü""ne dayanır. 1933 yılından sonra Almanya'da Hitler iktidarından kaçan ve İstanbul Üniversitesi'nde görev yapan bilim adamlarından olan Gerhard Kessler, bu bilim dalının Türkiye'de yerleşmesine çok önemli katkılar sağlamıştır. Ankara'da ise 1952'li yıllardan sonra Prof. Dr. Cahit Talas bu bilim dalının kurumsallaşması ve gelişmesinde belirleyici olmuştur.","[4196, 1798433, 1324484]"
113,2530147,Çalışma süresi,Ekonomi,2,tr,"6 saat Çalışma süresi, bireyin ücretli emeği için harcadığı zaman aralığıdır. Ev işleri, çocuk veya evcil hayvanların bakımı gibi ücretsiz emek, çalışma haftasının parçası bağlamında düşünülmez.
Nice ülkede çalışma haftası; günlük en az dinlenme süresi, yıllık tatiller ve her hafta başına maksimum çalışma saati sayısı gibi yasayla düzenlidir. Çalışma süresi, kişiler arasında değişkenlik gösterir; genellikle ekonomik koşullar, lokasyon, kültür, yaşam tarzı seçimi ve bireyin geçim kaynağının karlılığına bağlıdır.
Standart çalışma saati; çalışma süresini saatlik, günlük, haftalık, aylık veya yıllık bağlamda sınırlı kılan mevzuatı belirtir. İşçinin fazla çalışmasının gerektiği durumlarda işverenin yasada istendiği gibi fazla mesai ödemesi gerekecektir.  Maksimum çalışma saati, bir çalışanın maksimum çalışabileceği saat toplamını belirtir. Çalışan, maksimum çalışma saatlerini düzenleyen yasanın belirttiği saatin üzerinde çalışamaz.","[3105078, 14925, 147950]"
114,412908,Dahilde İşleme Rejimi,Ekonomi,2,tr,"== Tanım ==
İhraç ürünleri üretmek için gerekli olan ve dışarıdan ithal edilen, bu yüzden de ithali gümrük vergisine tabi aramallara ya da girdilere gümrük muafiyeti getiren bir ihracatı teşvik sistemidir. İhracat yapmayı düşünen işletmeler, ihraç edilmesi planlanan malların üretiminde kullanılacak olan hammadde, yardımcı madde, yarı mamul, mamul, ara malı ve ambalaj malzemelerinin başta değişik vergisel yüklerden muaf olmak üzere ve devlete ihracat taahhüdünde bulunmak şartıyla, çeşitli kolaylıklar ve teşviklerden yararlanabilirler.
Teşviklerden yararlanabilmek için Dahilde İşleme İzin Belgesi alınması zorunludur. Söz konusu olan bu Dahilde İşleme İzin Belgesi, Gümrük muafiyetli ithalat ya da yurt içi alımlara olanak sağlayan değiştirilmeden önce Dış Ticaret Müsteşarlığı´nca şu anda T.C.Ekonomi Bakanlığı tarafından düzenlenen bir belgedir.","[50440, -1, 154644]"
115,1505725,Dalga etkisi,Ekonomi,2,tr,"Dalga etkisi, başlangıç halinde oluşan bir etkiyle dışa doğru adım adım genişleme durumudur; tıpkı suya bir cisim düştüğünde dalgaların dairesel yayılması gibi.
Ekonomi alanında, bir kişinin harcamalarını azaltmasıyla diğer kişilerin gelirini düşürmesi ve onların da harcamalarını azaltması durumu örnek verilebilir.Sosyoloji'de benzer duruma örnek olarak, topluluklar arası hızla büyüyebilecek hayır aktiviteleri gösterilebilir. Başlangıç durumunu yaratan etkileşimin, direkt olarak bağlı olmayan diğer etkileşimleri ve sonuçları peş peşe doğurması durumudur.Bilgisayar bilimi bu konuyu yazılım ölçümleri alanında blum aksiyomu olarak kullanmıştır.","[-1, 1057412, 647]"
116,455570,Değişim aracı,Ekonomi,2,tr,"Değişim aracı, ticarette takas sisteminin doğurduğu dezavantajların önüne geçmek için geliştirilmiş bir araçtır.
Takas sisteminde, değiş tokuşun yapılabilmesi için, takası yapacak olan iki insanın da diğerinin elinde bulunan malı tam olarak aynı anda aynı yerde istiyor olmaları gerekmektedir. Değişim aracı kullanıldığında ise, kişilerin ellerindeki malların değeri bu değişim aracı cinsinden hesaplanarak ticaretin bu araç üzerinden yapılması mümkün kılınmaktadır.","[647, 47061, 455563]"
117,3067730,Dengesiz kalkınma,Ekonomi,2,tr,"Az gelişmiş bir ekonomide kaynakların yetersizliği nedeniyle yatırımların tüm sektörlere aynı anda yapılmamasını, yatırımların seçilmiş ve stratejik öneme sahip sektörlere dağılımını öngören kalkınma stratejisidir.","[83056, 1990, 1624798]"
118,1945689,Dirsekli talep eğrisi,Ekonomi,2,tr,"Dirsekli talep eğrisi ya da Sweezy modeli, piyasa fiyatının istikrarlı olmasını pazardaki firmalar arasındaki örtük anlaşmaya bağlayan bir oligopol piyasası modelidir.
Modele göre, oligopol piyasasında yer alan firmaların sayıları az olduğu için firmalar endüstri içerisinde karşılıklı bağlılık ilişkileri içinde bulunurlar ve birbirlerinin davranışlarını dikkatle izlemek durumundadırlar. Bir firma fiyatını yükseltirse, diğer firmalar kendisini takip etmeyerek fiyatlarını değiştirmedikleri için satışı süratle düşer. Buna karşılık fiyatı düşürürse, rakip firmalar bu düşüşe uyarak derhal fiyatlarını indirirler. Bu nedenle, fiyat düşüren firma, sağlamayı düşündüğü kazancı gerçekleştiremez. Oligolpolcü firmalar piyasada oluşan fiyatı kabullenerek, satış fiyatlarını bu fiyatın altına düşürmek gibi rakiplerinin aleyhine olacak bir fiyatlama politikasından kaçınırlar; çünkü rakipleriyle mücadele etmek yerine rakiplerine yardımcı olmanın kendi çıkarlarına uygun olduğu deneyimini edinirler ve rakiplerinin de böyle düşüneceği beklentisine girerler.


== Kaynakça ==","[647, 47061, 170269]"
119,687,Ekonomi (bilim dalı),Ekonomi,2,tr,"İktisat veya ekonomi, üretim, dağıtım, tüketim, ticaret, değişim ve bölüşüm ile ilgili etkinliklerin bütünü ile bu etkinlikleri inceleyen bir sosyal bilim dalıdır.
Mevcut kaynakların sınırlı, insan ihtiyaçlarının ise sınırsız olması, iktisat biliminin ortaya çıkma nedenidir. İktisat bilimi kaynakların kıt olması nedeniyle insanların yaptıkları tercihler ve bu tercihler nedeniyle aralarındaki ilişkiyi inceleyen bir bilimdir. Mikroekonomi ekonomide bulunan temel verileri; karar vericileri ve marketleri, karar verici ve marketlerin birbiriyle olan etkileşimine ve bu etkileşimlerden çıkan sonuçları ele alarak değerlendirir. 
Bir etkinlikler bütününü olarak iktisat ya da ekonominin yapısı, uygarlık tarihi ve içtimai yapılanmalar ile yakından ilişkilidir.
Daha genel olarak iktisat toplumların nasıl zenginleşeceği ve refah seviyelerinin artacağı sorusuna cevap arar. Bu süreçte izlenecek politikalar, işsizlik, enflasyon, üretim düzeyi gibi kavramlar iktisadın inceleme alanına girer.","[83056, 1990, 1624798]"
